image_filename,observation_id,latitude,longitude,observed_on,taxon_id,taxon_name
Ephemeroptera/Ephemeroptera_327457876_593253471.jpg,327457876,27.0808051224,-82.1564654413,2025/11/19 7:52 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327452482_593243376.jpg,327452482,43.7645743419,-74.7104170627,2025-07-02,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327443812_593224005.jpg,327443812,17.0916983,-96.7681366,2025/11/17,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327442297_593221366.jpg,327442297,39.6760889722,-84.240921,2023-06-28 09:08:30,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327402682_593142065.jpg,327402682,42.870998554,-77.7613360807,2025-09-10,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327396702_593127632.jpg,327396702,45.3048993,-83.4962279,2020/07/12 11:00 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327389023_593092115.jpg,327389023,10.1651584512,-83.7532288512,2025/10/07 12:43 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327373339_593081595.jpg,327373339,30.305272033,-97.8236823178,2025/11/15 6:01 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327326599_592991769.jpg,327326599,38.544988318,-78.3515113967,2025/11/19 2:07 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327209636_592752498.jpg,327209636,50.7833649675,-120.1812528446,2025-11-16 11:52:24,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327059195_592456366.jpg,327059195,9.95892,-85.223755,2025-11-17 21:22:45-06:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327041880_592422491.jpg,327041880,47.7421569425,-122.6392985665,2023-03-17 12:33:15,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327038178_592410909.jpg,327038178,38.8515736358,-77.1358223851,2025/08/22 8:45 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327034865_592407930.jpg,327034865,33.6074474294,-117.6463632241,2025-11-17 15:56:21-08:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_327029249_592397234.jpg,327029249,21.168306636,-101.6857365891,2025-11-17 17:07:48,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326992894_592325312.jpg,326992894,31.3392702048,-94.3762991414,2025-11-17 12:28:17-06:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326992393_592323946.jpg,326992393,36.5851079532,-93.838140199,2022-02-05 14:48:26,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326918505_592178426.jpg,326918505,32.084325,-95.9523466667,2025-10-07 11:11:10,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326913524_592168327.jpg,326913524,37.6153805556,-119.0086444444,2025/07/27 10:51 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326909807_592158903.jpg,326909807,37.5721472222,-118.9731138889,2025/07/26 1:37 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326909806_592158844.jpg,326909806,37.572125,-118.9730916667,2025/07/26 1:35 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326845755_592031052.jpg,326845755,31.7883747452,-110.6373971288,2025/11/13 11:55 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326841655_592023360.jpg,326841655,29.6808244965,-101.0014525809,2025-11-07 08:28:49,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326743350_591829174.jpg,326743350,25.1422083333,-80.9232716667,2025-11-16 00:48:28,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326704183_591748599.jpg,326704183,36.4285866667,-80.2496633333,2025-11-15 14:38:53-05:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326670588_591678606.jpg,326670588,43.8159804003,-91.2303212154,2025/11/04 12:06 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326656955_591652487.jpg,326656955,45.0217836027,-64.4827632557,2025/09/05 1:51 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326575546_591493997.jpg,326575546,29.4606633333,-98.4727783333,2025-11-13 19:27:02,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326575423_591493619.jpg,326575423,29.4606966667,-98.4728083333,2025-11-13 20:27:17,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326570730_591482105.jpg,326570730,30.9791131153,-97.5828051477,2025/10/04 10:00 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326561603_591465267.jpg,326561603,29.5768966667,-98.5422366667,2025-11-14 21:07:30,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326510855_591361396.jpg,326510855,8.4041805,-83.3369902,2025-11-14 13:54:31,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326490890_591314649.jpg,326490890,38.84825,-104.8253416667,2025/11/12 10:53 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326421617_591186643.jpg,326421617,44.1096443751,-123.1365172531,2025-11-13 12:21:29,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326409655_591160770.jpg,326409655,40.5756951531,-79.030540958,2023-09-30 11:40:54,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326407057_591154295.jpg,326407057,32.7525209307,-97.1924807492,2025/11/13 6:52 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326406847_591154257.jpg,326406847,36.3330268611,-82.2706909167,2025-11-13 10:32:16,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326357540_591054245.jpg,326357540,26.1210560958,-80.2383881343,2025-11-13 09:11:46,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326323486_590987035.jpg,326323486,44.3809335861,-100.3332021,2025/11/11 3:09 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326283245_590910868.jpg,326283245,19.2949109114,-99.3208194897,2025-10-30 12:48:01,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326217080_590772812.jpg,326217080,43.6455,-84.2416305556,2017/07/12 1:46 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326215193_590776189.jpg,326215193,49.8749583333,-97.2355583333,2025-06-03 10:49:04,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326143417_590634806.jpg,326143417,40.6660469722,-105.3446189722,2025-10-08 14:50:36,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326132724_590611633.jpg,326132724,34.1446615142,-118.1660764303,2025/11/11 1:09 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326132652_590612068.jpg,326132652,49.925503,-124.484909,2025/05/03 10:02 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326131027_590582253.jpg,326131027,43.1355259112,-70.9417601517,2025/11/04 8:35 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326121559_590585139.jpg,326121559,40.3585342169,-91.4190028599,2025/06/25 9:53 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326119570_590582261.jpg,326119570,29.7172742405,-101.0209138992,2025/11/08 7:32 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326112643_590567311.jpg,326112643,16.3188157004,-61.2939366326,2025-03-24 08:00:50,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326108391_590557660.jpg,326108391,29.7165916667,-101.0199638889,2025/11/08 8:57 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326103267_590542860.jpg,326103267,40.0301380634,-75.84994478,2025/08/02 12:15 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326102771_590545933.jpg,326102771,29.6817133333,-101.0013722217,2025-11-07 08:28:08,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326099029_590538195.jpg,326099029,45.4301616667,-73.2520133333,2025-10-28 14:44:57,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326097621_590535012.jpg,326097621,44.3793916667,-100.33036,2025/11/11 3:57 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_326025174_590396088.jpg,326025174,42.4272059044,-78.1569708642,2025-11-11 09:08:21-05:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325968103_590284162.jpg,325968103,29.7170388889,-101.02005,2025/11/08 8:41 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325966134_590280195.jpg,325966134,29.715375,-101.020325,2025-11-08 21:19:29-06:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325949294_590243441.jpg,325949294,29.6773773854,-101.0010517385,2025/11/07 8:17 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325940957_590226095.jpg,325940957,29.6779863092,-101.0012497691,2025/11/07 10:25 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325937236_590220176.jpg,325937236,4.1626466869,-73.6397258924,2025-11-04 21:19:59,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325934250_590213264.jpg,325934250,29.6773797421,-101.0011121279,2025/11/07 7:33 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325930852_590207409.jpg,325930852,44.6752442565,-124.0604392067,2025-11-09,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325912253_590170685.jpg,325912253,44.7875729168,-123.9829813756,2025-06-23 14:25:05,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325884277_590115241.jpg,325884277,33.32227,-111.6166833333,2025-11-09 20:49:25,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325873040_590086515.jpg,325873040,29.7197952687,-101.0151123368,2025/11/07 8:30 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325864544_590076084.jpg,325864544,29.6757666667,-101.00265555,2025-11-07 14:40:49-06:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325851150_590049779.jpg,325851150,39.3355036924,-76.5698273667,2025/08/12 9:25 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325808941_589963289.jpg,325808941,47.6663866667,-117.439445,2025-11-09 13:59:55,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325802964_589951462.jpg,325802964,29.716975,-101.0218916667,2025/11/07 8:31 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325795530_589937143.jpg,325795530,41.5929500449,-71.7856761441,2025-08-18 07:31:51,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325789290_589922908.jpg,325789290,30.6830563669,-104.1302817417,2025/11/07 2:17 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325788604_589922519.jpg,325788604,36.1048055,-115.0211721667,2025-11-09 16:20:16,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325787790_589920596.jpg,325787790,29.6759159725,-101.0020502961,2025-11-07 14:16:48-06:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325783143_589910199.jpg,325783143,26.916745,-80.0988778333,2025-11-09 13:01:36-05:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325768123_589880837.jpg,325768123,33.5394366456,-86.5610350705,2025-11-09 15:01:24,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325766142_589876494.jpg,325766142,34.1746769817,-118.3039828017,2025-11-09 14:12:11,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325739000_589823055.jpg,325739000,44.7903073648,-88.0478048918,2025/05/31 3:12 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325609954_589570286.jpg,325609954,21.0429364375,-89.6633773684,2025/11/08 2:33 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325594392_589533705.jpg,325594392,30.0541638333,-99.1586305,2025-11-08 13:26:50,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325581385_589507394.jpg,325581385,42.4630666667,-71.0923778333,2024-08-06 17:03:59,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325568652_589483284.jpg,325568652,30.5733583333,-109.7344283333,2025-11-02 11:32:29,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325513776_589378015.jpg,325513776,27.8973584,-82.5042688,2025-11-07 10:56:23,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325510515_589370939.jpg,325510515,29.676025,-101.0023277833,2025-11-07 14:30:47,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325442323_589236676.jpg,325442323,35.6989138582,-116.3907181844,2025-11-07 10:28:43,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325425569_589200564.jpg,325425569,45.4042286339,-71.8802792643,2025/06/27 9:59 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325425567_589200545.jpg,325425567,45.4042286339,-71.8802792643,2025/06/27 9:59 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325425566_589200508.jpg,325425566,45.4042286339,-71.8802792643,2025/06/27 9:58 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325421821_589191995.jpg,325421821,45.4042566997,-71.8804992997,2025/06/25 9:37 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325420680_589187851.jpg,325420680,45.4042202317,-71.8803567727,2025/06/25 12:14 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325391508_589120291.jpg,325391508,40.1260121601,-123.8256165466,2025/08/31 4:50 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325391432_589112343.jpg,325391432,40.1259402876,-123.8260278014,2025/08/31 4:13 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325388143_589125582.jpg,325388143,51.423775,-116.18203,2025-11-07 10:49:44,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325381133_589110857.jpg,325381133,33.6891523,-117.7411242997,2025-11-06 07:41:51,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325264566_588869017.jpg,325264566,40.1258730477,-123.8258718577,2025/08/12 5:48 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325264564_588869015.jpg,325264564,40.1258730477,-123.8258718577,2025/08/12 5:48 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325264553_588868846.jpg,325264553,40.1257653754,-123.8258839276,2025/08/12 5:33 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325255337_588857358.jpg,325255337,43.3782100069,-80.3564457753,2025/08/30 6:46 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325230136_588807228.jpg,325230136,29.9431633333,-89.9774466667,2025-11-06 13:44:36,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325229238_588805533.jpg,325229238,36.0394427471,-94.0487040191,2025-11-06 13:37:13,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325195635_588742130.jpg,325195635,33.0668805,-96.9642116667,2025-10-31 15:17:03-05:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325194207_588715158.jpg,325194207,5.2038934778,-54.0386544528,2025/09/23 22:05,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325127240_588606137.jpg,325127240,45.4042173107,-71.8804250994,2025/06/21 1:06 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325116541_588585818.jpg,325116541,40.3497322717,-80.7270019501,2025-11-05 15:23:55,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325109413_588572548.jpg,325109413,43.0729833333,-89.4528366667,2025-08-18 15:33:50-05:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325099511_588552657.jpg,325099511,43.1349445,-89.300405,2025-08-16 12:05:18-05:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325092740_588538252.jpg,325092740,32.2323011682,-83.4759642523,2025-05-13T21:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325076938_588506124.jpg,325076938,4.8605,-52.3662,2025/10/29 5:49 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325062228_588477710.jpg,325062228,36.343547,-82.251958,2025-11-03 13:00:59,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325044292_588442419.jpg,325044292,42.4491460859,-89.0474042234,2025-10-11 14:10:33,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325030326_588414980.jpg,325030326,40.20628,-80.56005,2025-09-18 14:49:43,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_325028379_588411292.jpg,325028379,5.69596967,-75.72680397,2025-11-04 10:10:02,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324904480_588166224.jpg,324904480,5.6959788049,-75.7267849776,2025-11-04 10:01:35-05:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324888466_588164945.jpg,324888466,43.7001037598,-79.3058776855,Tue Nov 04 2025 11:24:30 GMT -0500 (EST),48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324803967_587962163.jpg,324803967,5.6179367076,-75.8039188027,2025/11/02 10:04 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324803929_587960219.jpg,324803929,5.6179534465,-75.8038949077,2025/11/02 8:16 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324777241_587908744.jpg,324777241,34.1100971667,-118.1553111667,2025-11-03 14:33:14,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324774563_587903138.jpg,324774563,13.2900603,-85.4740156,2025-10-27 00:57:52,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324761185_587874223.jpg,324761185,38.9704566667,-87.1999033333,2025/08/31 10:43 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324730440_587811862.jpg,324730440,28.6735243,-106.0704778,2025-09-19 18:11:48,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324713233_587763714.jpg,324713233,44.5044016667,-80.695945,2025/10/11 11:46 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324699151_587747865.jpg,324699151,43.347295752,-72.0598724792,2025-07-01 16:06:08,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324657024_587646017.jpg,324657024,25.7507323962,-80.7665394095,2025/11/02 10:52 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324655853_587659211.jpg,324655853,45.5783805556,-122.6297055556,2025/08/07 10:39 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324655179_587657721.jpg,324655179,40.1260783069,-123.8251075339,2025/07/23 4:30 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324654105_587654298.jpg,324654105,40.1262098477,-123.8246218144,2025/08/18 4:54 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324537384_587419507.jpg,324537384,26.1300282894,-80.2861137645,2025-10-31 20:39:59,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324505859_587356531.jpg,324505859,42.2896166667,-72.6456966667,2025-11-01 12:00:49,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324452200_587249284.jpg,324452200,25.974195,-81.55442,2025-10-31 19:47:48,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324452100_587249201.jpg,324452100,25.9742033333,-81.55442,2025-10-31 19:48:28,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324451844_587248843.jpg,324451844,25.9741783333,-81.5543966667,2025-10-31 20:01:07,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324363783_587067129.jpg,324363783,40.4235809722,-86.9181109722,2025-10-24 14:55:31,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324362720_587060283.jpg,324362720,9.9591029469,-85.2239652788,2025/10/25 7:05 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324362715_587060257.jpg,324362715,9.9587044773,-85.2252062381,2025/10/25 6:09 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324325174_586991519.jpg,324325174,46.79715,-71.26829,2025/08/02 09:49,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324263910_586870587.jpg,324263910,40.1263035378,-123.824756263,2025/09/25 5:46 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324263886_586869902.jpg,324263886,40.1263035378,-123.824756263,2025/09/25 5:30 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324243640_586832657.jpg,324243640,32.7451484128,-97.2783812474,2025-10-31 19:38:25,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324237644_586820279.jpg,324237644,20.0379714722,-97.5075454444,2025-04-28 21:28:12,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324225829_586796991.jpg,324225829,47.8608804,-123.9348331,2025/10/28 11:53 AM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324199409_586743022.jpg,324199409,5.64131646,-75.72250653,2025-10-31 11:04:12,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324198509_586741212.jpg,324198509,5.63999558,-75.72328339,2025-10-31 06:37:41,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324189445_586723209.jpg,324189445,38.5272308723,-121.4928046995,2025-10-13 09:17:34,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324162390_586672021.jpg,324162390,5.64000279,-75.72327685,2025-10-31 06:40:04,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324162132_586671587.jpg,324162132,5.64001416,-75.72329651,2025-10-31 06:38:32,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324087602_586517762.jpg,324087602,40.4983138889,-80.4319,2024/04/28 2:04 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_324081264_587246115.jpg,324081264,35.3843533333,-94.3778383333,2025-10-30 15:55:58,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323975365_586296939.jpg,323975365,46.1705087142,-60.0928237747,2025-10-30 09:50:02-03:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323943000_586235698.jpg,323943000,32.6917935271,-96.566046897,2025-07-23 21:39:56,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323942166_586234096.jpg,323942166,28.2912422107,-97.9291277381,2025-10-27 07:57:56,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323935743_586221180.jpg,323935743,32.2429055556,-111.1677638889,2025-10-29 15:33:15,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323930161_586209160.jpg,323930161,34.0129414453,-87.3566997796,2025-10-29 15:57:05,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323890545_586127442.jpg,323890545,34.1175250887,-118.268032024,2025/10/27 4:00 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323886132_586118873.jpg,323886132,34.1199230975,-118.2691423028,2025/10/27 3:42 PM,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323882550_586112968.jpg,323882550,46.5730386302,-87.4106635337,2025-10-29 14:59:24,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323882542_586112935.jpg,323882542,46.5730034815,-87.4105921697,2025-10-29 14:58:09,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323853199_586054175.jpg,323853199,5.1328357526,-54.311821009,2025/10/29 10:50,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323588860_585536680.jpg,323588860,37.5174116667,-120.3762283333,2025-09-20 13:06:28-07:00,48011,Ephemeroptera
Ephemeroptera/Ephemeroptera_323554193_585467597.jpg,323554193,49.2861804,-122.7737822,2025-10-27 13:29:56,48011,Ephemeroptera
